team_1,team_2,scheduled_date,scheduled_time,team_1_id,team_1_franchise_id,team_2_id,team_2_franchise_id,week,offstream
Brainerd Victory,Omaha Buffalo,10/19/2023,7:30 PM,6205a3a716904c00096af921,620517b60160ee0009244afc,65189bac67109c0008c12252,65189ae63be329000824ea78,3,
Burnsville Inferno,Fargo Steelhawks,10/19/2023,8:15 PM,600c98b32c38930008d9cbd7,600fac63be0bbe0008ffddc7,65189b8967109c0008c12251,65189ae63be329000824ea77,3,
Duluth Superiors,Omaha Buffalo,10/19/2023,6:00 PM,600c98b3eedc0d0008211469,600fac63be0bbe0008ffddc5,65189bac67109c0008c12252,65189ae63be329000824ea78,3,Y
Minneapolis Miracles,Hibbing Rangers,10/19/2023,6:00 PM,600c98b3eedc0d0008211468,600fac63be0bbe0008ffddc3,600c8fc9f87c0c000826a31e,600fac63be0bbe0008ffddc9,3,Y
Bloomington Maulers,St. Cloud Flyers,10/19/2023,6:00 PM,600c98b32c38930008d9cbd9,5ec9358e8c0dd900074685c5,600c98b2eedc0d0008211467,600fac63be0bbe0008ffddca,3,Y
St. Paul Senators,Green Bay Knights,10/19/2023,6:00 PM,600c98b32c38930008d9cbd8,600fac63be0bbe0008ffddc4,600c98b22c38930008d9cbd6,600fac63be0bbe0008ffddc6,3,Y
Bemidji Lumberjacks,Duluth Superiors,10/19/2023,6:45 PM,600c98b2eedc0d0008211466,600fac63be0bbe0008ffddcc,600c98b3eedc0d0008211469,600fac63be0bbe0008ffddc5,3,Y
Chicago Jungle,Burnsville Inferno,10/19/2023,6:45 PM,65189a2c67109c0008c1224c,65189ae63be329000824ea76,600c98b32c38930008d9cbd7,600fac63be0bbe0008ffddc7,3,Y
Brainerd Victory,Des Moines Derecho,10/19/2023,6:45 PM,6205a3a716904c00096af921,620517b60160ee0009244afc,651899f567109c0008c1224b,65189ae63be329000824ea75,3,Y
St. Cloud Flyers,Rochester Rhythm,10/19/2023,6:45 PM,600c98b2eedc0d0008211467,600fac63be0bbe0008ffddca,600c98b22c38930008d9cbd5,600fac63be0bbe0008ffddc8,3,Y
Des Moines Derecho,Minneapolis Miracles,10/19/2023,7:30 PM,651899f567109c0008c1224b,65189ae63be329000824ea75,600c98b3eedc0d0008211468,600fac63be0bbe0008ffddc3,3,Y
Fargo Steelhawks,Mankato Atlas,10/19/2023,7:30 PM,65189b8967109c0008c12251,65189ae63be329000824ea77,6205a37d16904c00096af920,620518160160ee0009244b00,3,Y
Hibbing Rangers,St. Paul Senators,10/19/2023,7:30 PM,600c8fc9f87c0c000826a31e,600fac63be0bbe0008ffddc9,600c98b32c38930008d9cbd8,600fac63be0bbe0008ffddc4,3,Y
Rochester Rhythm,Green Bay Knights,10/19/2023,7:30 PM,600c98b22c38930008d9cbd5,600fac63be0bbe0008ffddc8,600c98b22c38930008d9cbd6,600fac63be0bbe0008ffddc6,3,Y
Rochester Rhythm,Hibbing Rangers,10/26/2023,6:00 PM,600c98b22c38930008d9cbd5,600fac63be0bbe0008ffddc8,600c8fc9f87c0c000826a31e,600fac63be0bbe0008ffddc9,4,
Des Moines Derecho,St. Paul Senators,10/26/2023,6:45 PM,651899f567109c0008c1224b,65189ae63be329000824ea75,600c98b32c38930008d9cbd8,600fac63be0bbe0008ffddc4,4,
Chicago Jungle,St. Cloud Flyers,10/26/2023,7:30 PM,65189a2c67109c0008c1224c,65189ae63be329000824ea76,600c98b2eedc0d0008211467,600fac63be0bbe0008ffddca,4,
Duluth Superiors,Minneapolis Miracles,10/26/2023,8:15 PM,600c98b3eedc0d0008211469,600fac63be0bbe0008ffddc5,600c98b3eedc0d0008211468,600fac63be0bbe0008ffddc3,4,
St. Cloud Flyers,Fargo Steelhawks,10/26/2023,6:00 PM,600c98b2eedc0d0008211467,600fac63be0bbe0008ffddca,65189b8967109c0008c12251,65189ae63be329000824ea77,4,Y
Mankato Atlas,Chicago Jungle,10/26/2023,6:00 PM,6205a37d16904c00096af920,620518160160ee0009244b00,65189a2c67109c0008c1224c,65189ae63be329000824ea76,4,Y
Green Bay Knights,Bloomington Maulers,10/26/2023,6:00 PM,600c98b22c38930008d9cbd6,600fac63be0bbe0008ffddc6,600c98b32c38930008d9cbd9,5ec9358e8c0dd900074685c5,4,Y
Bemidji Lumberjacks,Brainerd Victory,10/26/2023,6:00 PM,600c98b2eedc0d0008211466,600fac63be0bbe0008ffddcc,6205a3a716904c00096af921,620517b60160ee0009244afc,4,Y
Omaha Buffalo,Minneapolis Miracles,10/26/2023,6:45 PM,65189bac67109c0008c12252,65189ae63be329000824ea78,600c98b3eedc0d0008211468,600fac63be0bbe0008ffddc3,4,Y
